STRUCTURE,STRUCTURE_ID,freq: Time frequency,unit: Unit of measure,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT33: Tirol,2019,92.95,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT33: Tirol,2020,91.54,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT33: Tirol,2021,93.11,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT33: Tirol,2022,94.70,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT33: Tirol,2023,95.60,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2006,57.15,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2007,61.17,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2008,67.98,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2009,71.99,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2010,76.70,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2011,81.93,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2012,81.03,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2013,83.81,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2014,81.50,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2016,88.05,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2017,87.10,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2018,90.77,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2019,90.42,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2020,93.40,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2021,96.89,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2022,91.71,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,AT34: Vorarlberg,2023,94.97,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BA: Bosnia and Herzegovina,2018,69.19,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BA: Bosnia and Herzegovina,2019,72.03,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BA: Bosnia and Herzegovina,2020,72.84,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BA: Bosnia and Herzegovina,2021,75.49,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BA: Bosnia and Herzegovina,2023,81.55,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2006,53.96,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2007,60.16,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2008,63.63,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2009,67.44,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2010,72.74,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2011,76.51,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2012,77.71,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2013,80.05,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2014,82.80,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2015,81.83,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2016,84.79,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2017,85.97,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2018,87.27,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2019,89.73,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2020,90.86,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2021,91.97,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2022,94.44,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE: Belgium,2023,94.48,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2008,59.93,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2009,61.11,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2010,68.69,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2011,74.51,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2012,78.51,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2013,78.03,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2014,80.08,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2015,80.34,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2016,88.02,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2017,85.27,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2018,87.78,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2019,88.97,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2020,89.52,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2021,93.00,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2022,95.76,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE1: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2023,95.01,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2008,59.93,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2009,61.11,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2010,68.69,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2011,74.51,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2012,78.51,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2013,78.03,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2014,80.08,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2015,80.34,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2016,88.02,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2017,85.27,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2018,87.78,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2019,88.97,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2020,89.52,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2021,93.00,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2022,95.76,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2023,95.01,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2008,68.67,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2009,72.68,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2010,77.47,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2011,78.77,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2012,80.49,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2013,82.78,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2014,86.07,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2015,84.00,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2016,86.41,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2017,88.01,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2018,88.99,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2019,91.70,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2020,92.03,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2021,93.32,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2022,95.30,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE2: Vlaams Gewest,2023,95.10,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2008,68.67,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2009,72.65,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2010,76.95,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2011,78.08,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2012,80.44,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2013,85.77,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2014,85.95,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2015,83.60,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2016,86.40,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2017,88.61,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2018,89.42,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2019,92.85,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2020,90.75,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2021,92.72,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2022,96.79,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE21: Prov. Antwerpen,2023,96.06,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2008,70.53,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2009,72.74,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2010,79.47,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2011,82.13,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2012,82.09,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2013,83.23,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2014,88.95,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2015,85.06,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2016,88.02,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2017,89.86,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2018,89.46,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2019,92.94,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2020,91.83,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2021,92.93,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2022,96.34,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE22: Prov. Limburg (BE),2023,94.24,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2008,70.59,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2009,73.04,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2010,75.77,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2011,77.21,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2012,81.18,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2013,82.61,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2014,86.05,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2015,83.10,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2016,87.16,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2017,86.02,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2018,88.24,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2019,89.20,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2020,93.22,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2021,92.54,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2022,94.27,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE23: Prov. Oost-Vlaanderen,2023,93.92,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2008,71.97,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2009,72.20,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2010,81.48,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2011,82.06,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2012,82.73,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2013,82.59,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2014,87.24,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2015,87.58,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2016,87.32,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2017,88.51,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2018,89.99,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2019,93.53,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2020,94.21,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2021,96.11,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2022,94.48,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE24: Prov. Vlaams-Brabant,2023,98.68,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2008,61.94,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2009,72.67,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2010,75.32,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2011,76.43,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2012,76.50,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2013,78.28,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2014,83.18,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2015,81.67,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2016,83.47,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2017,87.80,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2018,88.00,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2019,90.49,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2020,90.63,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2021,92.84,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2022,94.54,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE25: Prov. West-Vlaanderen,2023,92.86,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE3: Région wallonne,2008,56.20,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE3: Région wallonne,2009,60.60,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE3: Région wallonne,2010,65.99,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE3: Région wallonne,2011,73.31,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE3: Région wallonne,2012,72.61,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE3: Région wallonne,2013,76.06,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE3: Région wallonne,2014,78.13,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE3: Région wallonne,2015,78.58,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE3: Région wallonne,2016,80.79,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE3: Région wallonne,2017,82.65,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE3: Région wallonne,2018,84.08,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,BE3: Région wallonne,2019,86.60,,
